,3528,3525,3524,3523,3522,3529,3530,3531,3526,3527
2022-06-24,6.75,10.4,14.0,0.01,8.85,11.85,4.5,7.1,9.35,10.25
2022-06-25,2.25,2.25,0.01,0.01,0.01,14.7,4.5,6.75,0.01,3.25
2022-06-26,10.05,0.01,11.75,0.01,6.75,15.8,10.05,10.05,2.6,14.5
2022-06-27,2.25,0.01,4.5,0.01,6.75,8.85,6.75,9.0,4.5,3.25
2022-06-28,4.85,11.25,10.0,0.01,11.0,12.65,5.2,7.8,9.35,10.25
2022-06-29,2.25,4.5,2.25,0.01,2.25,10.9,4.5,6.75,2.25,7.0
2022-06-30,9.7,13.5,12.88,0.01,11.25,23.7,9.35,13.5,14.2,20.0
2022-07-01,4.5,9.0,11.25,0.01,0.01,0.01,6.75,4.5,6.75,3.75
2022-07-02,2.25,2.25,4.5,0.01,4.5,12.95,4.85,4.85,4.85,10.25
2022-07-03,2.25,6.75,4.5,0.01,0.01,6.95,2.6,4.85,9.0,6.5
2022-07-04,0.01,2.25,2.25,0.01,2.25,3.0,2.6,7.1,0.01,6.5
2022-07-05,2.25,4.5,0.01,0.01,2.25,14.85,2.25,0.01,0.01,13.0
2022-07-06,2.6,4.5,4.5,2.25,2.25,14.85,4.85,9.35,4.85,6.5
2022-07-07,4.85,11.04,11.75,5.0,11.5,32.4,4.85,11.95,13.85,21.0
2022-07-08,2.25,2.25,6.75,0.01,2.25,6.0,2.25,6.75,2.25,7.0
2022-07-09,5.2,4.5,4.5,0.01,2.25,6.95,10.05,7.45,2.25,10.75
2022-07-10,2.25,2.25,4.5,0.01,0.01,11.85,6.75,2.25,4.5,3.25
2022-07-11,0.01,2.25,0.01,5.0,4.5,7.9,0.01,2.6,0.01,3.25
2022-07-12,9.35,11.25,7.75,2.25,2.25,21.8,7.45,7.1,13.5,17.75
2022-07-13,4.5,6.75,9.5,0.01,2.25,3.0,9.0,6.75,4.5,6.5
2022-07-14,7.1,6.75,9.0,2.75,7.75,19.45,2.25,11.6,6.75,17.25
2022-07-15,18.7,13.5,11.25,9.0,15.75,24.8,14.2,16.45,11.25,16.25
2022-07-16,0.01,4.5,2.25,6.75,6.75,0.01,4.85,4.85,0.01,0.01
2022-07-17,4.85,4.5,2.25,4.5,4.5,6.95,7.45,7.45,4.85,7.0
2022-07-18,2.25,6.75,4.5,2.25,4.5,14.85,7.1,7.45,7.45,3.75
2022-07-19,2.6,13.5,4.5,2.25,11.25,19.75,9.35,11.6,22.85,14.0
2022-07-20,0.01,6.75,4.5,0.01,2.25,6.95,0.01,6.75,7.1,10.25
2022-07-21,4.5,9.0,4.5,0.01,6.75,18.65,11.6,11.6,9.0,6.5
2022-07-22,7.2,2.75,5.5,5.5,2.75,14.25,8.1,5.5,5.7,7.25
2022-07-23,0.01,0.01,2.25,0.01,2.75,12.2,0.01,2.75,2.75,7.0
2022-07-24,5.5,18.35,5.5,0.01,8.25,17.75,16.85,11.35,11.7,7.0
2022-07-25,2.75,11.0,8.75,0.01,7.0,10.3,5.5,8.25,8.25,11.0
2022-07-26,5.85,22.0,5.5,0.01,6.0,15.45,6.2,6.58,27.85,15.0
2022-07-27,11.7,24.75,14.25,0.01,8.25,17.75,11.94,11.7,27.85,11.5
2022-07-28,0.01,2.75,2.75,2.75,0.01,7.45,0.01,11.0,5.5,7.0
2022-07-29,2.75,8.25,2.75,2.75,2.75,9.35,2.75,2.75,5.5,11.0
2022-07-30,3.1,8.25,8.25,2.75,2.75,14.9,5.5,5.85,14.8,18.5
2022-07-31,0.01,5.5,5.5,0.01,5.5,5.15,0.5,3.1,2.75,8.0
2022-08-01,3.1,8.25,5.5,5.5,10.75,15.45,9.3,14.13,8.95,11.5
2022-08-02,0.01,8.18,5.5,0.01,5.5,11.65,0.01,2.75,5.5,7.0
2022-08-03,0.01,2.75,5.5,0.01,0.01,3.25,6.2,3.1,0.01,12.0
2022-08-04,8.25,19.25,14.25,8.25,13.75,9.35,11.0,13.75,24.75,10.5
2022-08-05,0.01,0.01,5.5,2.75,0.01,4.2,3.1,5.5,2.75,4.0
2022-08-06,5.85,2.75,9.25,5.5,2.75,0.01,8.6,3.1,0.01,3.5
2022-08-07,8.6,8.25,14.75,2.75,13.75,4.2,5.85,11.35,11.7,10.5
2022-08-08,2.75,13.75,12.5,8.25,12.0,7.05,5.5,8.6,13.75,12.0
2022-08-09,8.95,13.75,11.0,2.75,8.25,14.9,11.0,17.55,13.75,22.5
2022-08-10,0.01,2.75,2.75,0.01,0.01,3.25,0.01,2.75,2.75,0.01
2022-08-11,5.85,5.5,11.0,11.0,11.0,24.8,11.35,19.6,22.35,18.0
2022-08-12,0.01,2.75,2.75,11.0,0.01,0.01,2.75,11.0,8.6,0.01
2022-08-13,3.1,11.0,8.25,0.01,5.5,9.35,5.85,8.6,11.0,15.5
2022-08-14,2.75,5.5,8.25,6.45,5.5,21.0,5.5,13.75,9.5,9.6
2022-08-15,2.75,5.5,8.75,3.25,6.5,17.75,5.5,17.2,5.5,18.5
2022-08-16,0.01,13.75,8.25,2.75,2.75,5.15,0.01,5.5,11.0,7.5
2022-08-17,0.01,5.5,5.5,0.01,2.75,10.85,8.6,5.85,8.95,4.0
2022-08-18,8.25,13.75,11.0,8.25,8.25,15.85,9.85,13.75,19.25,10.5
2022-08-19,0.01,13.75,5.5,0.01,2.75,6.5,2.75,8.25,5.85,11.0
2022-08-20,11.35,8.25,8.75,0.01,5.5,7.45,8.95,11.7,2.75,0.01
2022-08-21,3.1,11.0,11.5,2.75,8.25,10.3,3.1,11.0,13.75,14.5
2022-08-22,3.1,5.5,5.5,5.5,2.75,17.75,5.85,11.35,14.1,0.01
2022-08-23,0.01,2.75,2.75,0.01,0.01,7.45,3.1,8.6,6.2,4.0
2022-08-24,0.01,0.01,0.01,5.5,2.75,14.5,2.75,5.5,5.5,7.0
2022-08-25,8.6,5.5,5.5,2.75,2.75,22.9,8.6,8.6,11.7,10.5
2022-08-26,5.5,11.0,11.5,3.75,0.01,20.05,5.85,8.6,11.0,14.0
2022-08-27,3.1,2.75,0.01,0.01,2.75,0.01,5.85,5.85,3.1,7.5
2022-08-28,8.05,8.25,8.25,8.25,5.5,12.6,5.85,5.85,5.5,10.5
2022-08-29,5.85,16.5,5.5,2.75,6.5,12.6,14.1,11.35,11.35,7.5
2022-08-30,2.75,22.0,2.75,0.01,0.01,3.25,0.01,0.01,24.75,0.01
2022-08-31,11.7,16.5,8.25,5.5,2.75,25.6,12.2,11.35,16.5,18.5
2022-09-01,5.5,5.5,14.25,8.25,11.0,14.5,11.0,13.2,8.6,14.5
2022-09-02,2.75,11.0,2.75,0.01,8.25,15.85,8.6,8.6,8.6,8.0
2022-09-03,2.75,8.25,8.25,2.75,5.5,5.15,2.75,8.6,8.25,7.5
2022-09-04,0.01,2.75,2.75,0.01,0.01,0.01,0.01,2.75,3.1,0.01
