,4231,4020,4228,5522,4230,4232,4233,4234
2022-10-09,5.8,5.95,3.15,5.25,2.8,4.25,4.25,2.0
2022-10-10,10.4,4.2,2.1,3.85,5.25,8.0,2.0,2.0
2022-10-11,0.01,0.01,0.01,1.75,0.01,0.01,0.01,0.01
2022-10-12,0.01,0.01,0.01,1.75,0.01,2.0,0.01,0.01
2022-10-13,5.0,3.85,0.01,3.85,3.85,0.01,2.0,0.01
2022-10-14,2.5,2.1,2.1,4.2,2.1,4.0,4.0,0.01
2022-10-15,0.01,1.75,2.45,1.75,0.01,2.0,2.0,4.0
2022-10-16,5.0,3.5,2.1,3.5,1.75,2.0,4.0,6.0
2022-10-17,5.0,0.01,0.01,1.75,3.5,2.0,2.0,0.01
2022-10-18,7.5,5.95,5.95,6.3,3.85,6.0,4.0,6.0
2022-10-19,5.8,6.3,4.9,7.35,4.9,8.0,4.0,2.0
2022-10-20,5.0,3.5,1.75,3.5,3.5,4.0,0.01,0.01
2022-10-21,2.9,1.75,1.75,1.75,0.01,2.0,0.01,2.0
2022-10-22,0.01,5.25,2.8,3.15,0.01,10.0,4.0,4.0
2022-10-23,5.4,5.95,3.85,8.05,4.2,2.0,6.0,2.0
2022-10-24,2.9,2.1,0.01,2.1,0.01,2.25,2.0,0.01
2022-10-25,2.5,0.25,0.01,3.5,1.75,4.0,0.01,2.0
2022-10-26,2.5,0.01,0.01,3.85,1.75,2.0,2.0,0.01
2022-10-27,5.8,4.9,0.01,5.95,2.45,4.0,2.0,0.01
2022-10-28,2.9,2.1,0.01,2.1,2.1,4.0,2.0,0.01
2022-10-29,10.0,13.3,10.15,7.7,5.6,10.0,6.0,8.0
2022-10-30,2.9,3.5,1.75,1.75,1.75,2.0,4.0,0.01
2022-10-31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-11-01,5.0,5.25,0.01,4.55,5.25,4.0,2.0,0.01
2022-11-02,2.5,2.1,0.01,2.8,0.01,4.0,0.01,0.01
2022-11-03,12.5,5.95,5.95,5.25,5.25,2.0,6.0,4.0
2022-11-04,0.01,1.75,0.01,0.01,0.01,2.0,2.0,2.0
